filename,prompt,magic_prompt,magic_prompt_output,aspect_ratio,model,visibility,seed_number,rendering,negative_prompt,style,color_palette
0014_2_a-vintage-style-book-cover-with-the-titl_abvNU_KbSsq1Sx8pqVGI1Q_6bYFUNwJTNynQxHabtxSWg.png,"A alternative book cover for ""Insights†from†How†to†Stop†Worrying †&†Start†Living†by†Dale†Carnegie""",AUTO,"A vintage-style book cover with the title ""Insights†from†How†to†Stop†Worrying †&†Start†Living†by†Dale†Carnegie"". The cover features a man with his eyes closed and hands raised, standing on a rock amidst churning waters. The background contains a stormy sky and a dark mountain range. The overall design has a worn, vintage look with a beige background and brown text.",16:10,2.0,private,361240581,default,,auto,
0014_3_an-illustration-of-a-man-with-a-worried-_r8UMS9CsRF6f1ykbynjicw_6bYFUNwJTNynQxHabtxSWg.png,"A alternative book cover for ""Insights†from†How†to†Stop†Worrying †&†Start†Living†by†Dale†Carnegie""",AUTO,"An illustration of a man with a worried expression sitting on a rock in the middle of a calm lake. The lake is surrounded by lush green mountains. The sky is clear with a few stars visible. The man is wearing a suit and a tie. The background is a serene landscape with mountains, trees, and a clear sky.",16:10,2.0,private,361240581,default,,auto,
0014_4_an-alternative-book-cover-illustration-f_rM6ylO8RS52KTtcfftD2Zw_6bYFUNwJTNynQxHabtxSWg.png,"A alternative book cover for ""Insights†from†How†to†Stop†Worrying †&†Start†Living†by†Dale†Carnegie""",AUTO,"An alternative book cover illustration for ""Insights†from†How†to†Stop†Worrying †&†Start†Living†by†Dale†Carnegie"". The illustration contains a few key elements, including a person with their hands raised, a person with their eyes closed, and a person with their hands over their heart. There is a lightbulb above the person with their hands raised. The background is a classroom setting with desks and a blackboard.",16:10,2.0,private,361240581,default,,auto,
0015_1_a-book-cover-with-the-title-insights-fro_3KjumVBjQROHiGy2xkLt-Q_PigjzkEHQUaWK8YqbTsuCQ_cover.png,"A alternative book cover for ""Insights†from†How †to†Have†a†Good†Day†by†Caroline †Webb""",AUTO,"A book cover with the title ""Insights†from†How †to†Have†a†Good†Day†by†Caroline †Webb"". The background is a serene landscape with a clear sky, green hills, and a calm lake. There is a wooden deck with a chair near the lake. The foreground contains a mug and a book. A rainbow arches over the hills.",16:10,2.0,private,521288331,default,,auto,
0015_2_an-alternative-book-cover-for-insights-f_DfAJObHfQICAqRxOnpWrAw_PigjzkEHQUaWK8YqbTsuCQ.png,"A alternative book cover for ""Insights†from†How †to†Have†a†Good†Day†by†Caroline †Webb""",AUTO,"An alternative book cover for ""Insights†from†How †to†Have†a†Good†Day†by†Caroline †Webb"". The cover features a collage of various objects, including a cup of coffee, a green plant, a notepad, a pen, a key, and a clock. There are also some handwritten notes scattered around the objects. The background is a soft beige color. The title and author's name are written in large, bold letters at the top and bottom of the cover, respectively.",16:10,2.0,private,521288331,default,,auto,
0015_3_a-book-cover-with-the-title-insights-fro_REHTnh1yS8mp96fMB_-s4w_PigjzkEHQUaWK8YqbTsuCQ.png,"A alternative book cover for ""Insights†from†How †to†Have†a†Good†Day†by†Caroline †Webb""",AUTO,"A book cover with the title ""Insights†from†How †to†Have†a†Good†Day†by†Caroline †Webb"". The background is a serene outdoor setting with a body of water, trees, and a bridge. There's a stone statue of a man with his hands raised. The statue is placed on a platform in the water. The sky is overcast, with dark clouds. The overall atmosphere is calm and peaceful.",16:10,2.0,private,521288331,default,,auto,
0015_4_a-book-cover-illustration-for-insights-f_f3b1SusBRHekNW8w6SU5BQ_PigjzkEHQUaWK8YqbTsuCQ.png,"A alternative book cover for ""Insights†from†How †to†Have†a†Good†Day†by†Caroline †Webb""",AUTO,"A book cover illustration for ""Insights†from†How †to†Have†a†Good†Day†by†Caroline †Webb"". There's a smiling sun with rays made of hearts. There's a smiling cloud with a rainbow. There's a smiling flower. There's a smiling mountain. There's a smiling house. There's a smiling tree. There's a smiling car. There's a smiling bike. There's a smiling dog. There's a smiling cat.",16:10,2.0,private,521288331,default,,auto,
0016_1_an-alternative-book-cover-for-insights-f_1QTflfNITBS3XRSYiHW5jg_ylWexnwZRxqou-6efodNTg.png,"A alternative book cover for ""Insights†from†Do†Hard† Things†by†Steve†Magness""",AUTO,"An alternative book cover for ""Insights from Doing Hard Things by Steve Magness"". The cover features a mountainous terrain with a winding path leading to a summit. There's a silhouette of a person hiking up the mountain. The background contains a clear sky with a few clouds and a setting sun. The title and author's name are written in bold, modern font at the top and bottom, respectively.",16:10,2.0,private,1458114006,default,,auto,
0016_2_a-digital-book-cover-with-a-dark-backgro_QQj5Jqd_Ro2QFN0ZebHYjA_ylWexnwZRxqou-6efodNTg.png,"A alternative book cover for ""Insights†from†Do†Hard† Things†by†Steve†Magness""",AUTO,"A digital book cover with a dark background. There's a large text that says ""Insights†from†Do†Hard† Things"". Below the text, there's a smaller text that reads ""by Steve Magness"". At the bottom, there's a horizontal line. Above the horizontal line, there's a logo with the text ""Do Hard Things"".",16:10,2.0,private,1458114006,default,,auto,
0016_3_a-minimalistic-book-cover-there-s-a-silh_jBRctZdnSuGoUZWPxCz9Jw_ylWexnwZRxqou-6efodNTg.png,"A alternative book cover for ""Insights†from†Do†Hard† Things†by†Steve†Magness""",AUTO,"A minimalistic book cover. There's a silhouette of a person climbing a rock face. The rock is orange and the silhouette is blue. The background is white. The title and the author's name are in bold, capital letters. The title is ""Insights from Do Hard Things"". The author's name is ""Steve Magness"".",16:10,2.0,private,1458114006,default,,auto,
0016_4_an-alternative-book-cover-illustration-f_wJMJUF4DRAmOozHv4DsMMA_ylWexnwZRxqou-6efodNTg_cover.png,"A alternative book cover for ""Insights†from†Do†Hard† Things†by†Steve†Magness""",AUTO,"An alternative book cover illustration for ""Insights†from†Do†Hard† Things†by†Steve†Magness"". The illustration is a mountainous landscape with a winding path leading to a summit. There are various landmarks along the path, including a bench, a signpost, and a cairn. The sky is clear, with a few clouds. The mountain is lush with greenery, and there are wildflowers along the path. The ground is covered with pine needles. The overall illustration has a warm hue.",16:10,2.0,private,1458114006,default,,auto,
0017_1_an-alternative-book-cover-design-for-ins__4bvSq6cTty1r4rYGrLbGg_A_MXRpWBTUKe6xmhjHLI8Q.png,"A alternative book cover for ""Insights†from†Designing †Your†Life†by† Dave†Evans†and†Bill†Burnett""",AUTO,"An alternative book cover design for ""Insights†from†Designing †Your†Life†by† Dave†Evans†and†Bill†Burnett"". The cover features a minimalist, abstract design with a gradient background transitioning from light blue to dark blue. There are white, wavy lines across the cover. The title and authors' names are written in bold, white letters at the bottom.",16:10,2.0,private,1637761486,default,,auto,
0017_2_a-book-cover-with-a-dark-background-ther__fkAHKgzS_2MP6Chb-cLrQ_A_MXRpWBTUKe6xmhjHLI8Q.png,"A alternative book cover for ""Insights†from†Designing †Your†Life†by† Dave†Evans†and†Bill†Burnett""",AUTO,"A book cover with a dark background. There's a light bulb with the text ""Insights from Designing Your Life"" inside it. The light is shining upwards. There's a blueprint of a house with a person sitting inside it. The person is wearing a suit and tie. There's a quote bubble with the text ""Design your life, not just your job."" The authors' names, Dave Evans and Bill Burnett, are written in white text at the bottom.",16:10,2.0,private,1637761486,default,,auto,
0017_3_a-book-cover-with-the-title-insights-fro_ZZIWURW4Rgu3c08PYGmRvQ_A_MXRpWBTUKe6xmhjHLI8Q.png,"A alternative book cover for ""Insights†from†Designing †Your†Life†by† Dave†Evans†and†Bill†Burnett""",AUTO,"A book cover with the title ""Insights†from†Designing †Your†Life†by† Dave†Evans†and†Bill†Burnett"". The background is a gradient of soft blue to soft purple. There is a silhouette of a person climbing a mountain, with the mountain range extending into the sky. The silhouette is partially overlapped by a large, orange circle. Below the title, there is the subtitle ""How to Create a Life of Purpose, Passion, and Personal Growth"".",16:10,2.0,private,1637761486,default,,auto,
0017_4_an-illustration-of-a-book-cover-with-the_wujzC5bmT2mV_AsEy_Eomw_A_MXRpWBTUKe6xmhjHLI8Q_cover.png,"A alternative book cover for ""Insights†from†Designing †Your†Life†by† Dave†Evans†and†Bill†Burnett""",AUTO,"An illustration of a book cover with the title ""Insights†from†Designing †Your†Life†by† Dave†Evans†and†Bill†Burnett"". The cover has a background of a cityscape with modern architecture. There are various objects such as a pen, a light bulb, and a book scattered around the city. There is a downward arrow pointing towards the ground.",16:10,2.0,private,1637761486,default,,auto,
0018_1_a-book-cover-with-a-minimalist-design-at_87z6TQTVS3O9L1uUOMe_5Q_xDFE2c2WSOCHwmZ3XLk5Zw_cover.png,"A alternative book cover for ""Insights†from†Deep †Work† by†Cal†Newport""",AUTO,"A book cover with a minimalist design. At the top, there's the title ""Insights from Deep Work"" in bold, white letters. The author's name, ""Cal Newport,"" is written below the title in smaller, white letters. A sharp, black pencil is placed on top of the book. The background is a light beige color.",16:10,2.0,private,1493931291,default,,auto,
0018_2_a-cover-with-the-title-insights-from-dee_fG_dCFdiQjCn6LOu6atZkA_xDFE2c2WSOCHwmZ3XLk5Zw.png,"A alternative book cover for ""Insights†from†Deep †Work† by†Cal†Newport""",AUTO,"A cover with the title ""Insights†from†Deep †Work† by†Cal†Newport"". The background is a dark blue gradient with a large speech bubble filled with white text. The speech bubble contains the author's name and the title of the book. There is a white book icon in the bottom left corner. The bottom right corner contains a white silhouette of a person working at a desk.",16:10,2.0,private,1493931291,default,,auto,
0018_3_a-book-cover-illustration-for-insights-f_jbPUqt5iTiiSR4zq3o3j2w_xDFE2c2WSOCHwmZ3XLk5Zw.png,"A alternative book cover for ""Insights†from†Deep †Work† by†Cal†Newport""",AUTO,"A book cover illustration for ""Insights†from†Deep †Work† by†Cal†Newport"". There's a silhouette of a person sitting at a desk, with a laptop open and a book beside it. There's a notepad and a pen on the desk. The background is a serene landscape with trees and mountains. The overall design is minimalistic and has a calming color palette.",16:10,2.0,private,1493931291,default,,auto,
0018_4_a-book-cover-illustration-with-a-deep-bl_jyu70gFqTUCHJ7MkZ3pobQ_xDFE2c2WSOCHwmZ3XLk5Zw.png,"A alternative book cover for ""Insights†from†Deep †Work† by†Cal†Newport""",AUTO,"A book cover illustration with a deep blue background. At the top, there's a golden crown with a deep blue gem. Below the crown, there's a golden book with a deep blue cover. The book is open, and the title ""Insights†from†Deep †Work† by†Cal†Newport"" is written in gold. At the bottom of the cover, a golden light bulb is illuminated.",16:10,2.0,private,1493931291,default,,auto,
0019_1_a-photo-of-a-book-lying-flat-on-a-wooden_0xNi14zwQ6WUH0taKSskgg_OBLEOIgpSqmz8Tzp7pLHTw.png,"A alternative book cover for ""Insights†from†Crucial†Conversations †by†K.†Patterson,† J.†Grenny,""",AUTO,"A photo of a book lying flat on a wooden surface. The book has a worn, vintage cover with gold lettering. The title ""Insights from Crucial Conversations"" is written in gold. The authors, K. Patterson and J. Grenny, are also written in gold below the title. The background is a blurred image of a room with shelves filled with books, a lamp, and a window with curtains.",16:10,2.0,private,449690141,default,,auto,
0019_2_a-book-cover-with-a-dark-background-ther_BcxoXjT0Rki1iVSjnSg-EA_OBLEOIgpSqmz8Tzp7pLHTw_cover.png,"A alternative book cover for ""Insights†from†Crucial†Conversations †by†K.†Patterson,† J.†Grenny,""",AUTO,"A book cover with a dark background. There's a giant, glowing brain in the center, with wires and gears visible inside it. The title of the book, ""Insights†from†Crucial†Conversations †by†K.†Patterson,† J.†Grenny,"" is written in white, bold text above the brain. Below the brain, the subtitle ""How to Get the Right People with the Right Skills to Achieve Your Goals"" is written in white, smaller text.",16:10,2.0,private,449690141,default,,auto,
0019_3_a-illustration-of-a-book-cover-for-insig_qC28j1qKTDuavQArQ1fIAA_OBLEOIgpSqmz8Tzp7pLHTw.png,"A alternative book cover for ""Insights†from†Crucial†Conversations †by†K.†Patterson,† J.†Grenny,""",AUTO,"A illustration of a book cover for ""Insights†from†Crucial†Conversations †by†K.†Patterson,† J.†Grenny"". There's a silhouette of two people engaged in a conversation. The background is a gradient of orange and purple.",16:10,2.0,private,449690141,default,,auto,
0019_4_a-book-cover-illustration-of-a-conversat_qJZwdZhESzelRzN2ihGDYg_OBLEOIgpSqmz8Tzp7pLHTw.png,"A alternative book cover for ""Insights†from†Crucial†Conversations †by†K.†Patterson,† J.†Grenny,""",AUTO,"A book cover illustration of a conversation between two people in a room. One person is standing up, while the other is sitting down. There is a table between them, with a book on it. The room has a window, a painting, and a plant. The background is blurred.",16:10,2.0,private,449690141,default,,auto,
0020_1_a-book-cover-with-the-title-insights-fro_O0Zz96-GRJOlMXgZRFCsGA_kbGJHmdURIqVEUUYuGaGXg.png,"A alternative book cover for ""Insights†from†Building†a†Second†Brain†by†Tiago†Forte""",AUTO,"A book cover with the title ""Insights from Building a Second Brain"" by Tiago Forte. There is a brain with multiple layers, each layer containing various items such as books, notes, and a key. The background is a gradient of blue to purple. There is a small icon of a brain at the bottom. The overall design is minimalistic and abstract.",16:10,2.0,private,1318853068,default,,auto,
0020_2_a-book-cover-with-a-pink-and-black-backg_XK7NzbySQzO7MS4UJ8FFVA_kbGJHmdURIqVEUUYuGaGXg.png,"A alternative book cover for ""Insights†from†Building†a†Second†Brain†by†Tiago†Forte""",AUTO,"A book cover with a pink and black background. There's a silhouette of a man with a second brain. The text ""Insights†from†Building†a†Second†Brain†by†Tiago†Forte"" is written in white at the bottom.",16:10,2.0,private,1318853068,default,,auto,
0020_3_an-alternative-book-cover-illustration-f_aKefRoNzQouq-8HnqUcnMQ_kbGJHmdURIqVEUUYuGaGXg.png,"A alternative book cover for ""Insights†from†Building†a†Second†Brain†by†Tiago†Forte""",AUTO,"An alternative book cover illustration for ""Insights from Building a Second Brain by Tiago Forte"". The background is a brain with a set of gears and cogs. There are floating books with the title ""Building a Second Brain"". The foreground has a lightbulb, a key, and a pen. The text ""Insights from Building a Second Brain by Tiago Forte"" is at the bottom.",16:10,2.0,private,1318853068,default,,auto,
0020_4_a-book-cover-with-the-title-insights-fro_f14kx-IcQdyyagSacaFdJA_kbGJHmdURIqVEUUYuGaGXg_cover.png,"A alternative book cover for ""Insights†from†Building†a†Second†Brain†by†Tiago†Forte""",AUTO,"A book cover with the title ""Insights from Building a Second Brain by Tiago Forte"". The cover has a background of a forest with many trees. There's aquirrel sitting on a branch. The squirrel is holding a small, leather-bound book in its paws. The book has a ribbon bookmark. There's a path leading into the forest. The forest is surrounded by a lush, green meadow.",16:10,2.0,private,1318853068,default,,auto,
0021_1_a-book-cover-with-the-title-insights-fro_KQ6LDUoxTLWKCYypSBje2A_bhf4FlJrSZ6Vpm6fAp3bTg.png,"A alternative book cover for ""Insights†from†Atlas†of†the†Heart†by†Bren√©†Brown""",AUTO,"A book cover with the title ""Insights from Atlas of the Heart by Brené Brown"". The background is a heart with a map inside it. There are quotes from the book scattered around the heart. The overall design is clean and minimalistic.",16:10,2.0,private,1362645341,default,,auto,
0021_2_a-book-cover-with-the-text-insights-from_KeyWKuO7Qr600PmiyYgDVw_bhf4FlJrSZ6Vpm6fAp3bTg.png,"A alternative book cover for ""Insights†from†Atlas†of†the†Heart†by†Bren√©†Brown""",AUTO,"A book cover with the text ""Insights from Atlas of the Heart by Brené Brown"". There is a heart with a map of the world inside it, surrounded by smaller hearts. The background is a gradient of pink, orange, and blue.",16:10,2.0,private,1362645341,default,,auto,
0021_3_an-alternative-book-cover-illustration-f_OaLK2DGiTcamgGx9CztOEA_bhf4FlJrSZ6Vpm6fAp3bTg_cover.png,"A alternative book cover for ""Insights†from†Atlas†of†the†Heart†by†Bren√©†Brown""",AUTO,"An alternative book cover illustration for ""Insights†from†Atlas†of†the†Heart†by†Bren√©†Brown"". It features a heart with a compass pointing in every direction. The background is a dark blue gradient. The title and author's name are written in white, modern font.",16:10,2.0,private,1362645341,default,,auto,
0021_4_an-alternative-book-cover-illustration-f_ihpAMOPtQMqgvS1JHBBOuA_bhf4FlJrSZ6Vpm6fAp3bTg.png,"A alternative book cover for ""Insights†from†Atlas†of†the†Heart†by†Bren√©†Brown""",AUTO,"An alternative book cover illustration for ""Insights from Atlas of the Heart by Brené Brown"". The illustration features a heart with multiple layers. Each layer has a different color and contains various symbols. The background is a gradient of orange and purple. The title and author's name are written in white, modern font. Below the title, there's a quote from the book in white, cursive font.",16:10,2.0,private,1362645341,default,,auto,
0022_1_an-alternative-book-cover-for-insights-f_KzU0yDAMR-e57DNPNGP5EQ_EKgGv88MSx2noeMdaqI7qA.png,"A alternative book cover for ""Insights†from†Algorithms †to†Live†By†by†Brian†Christian †and†Tom†Griffiths""",AUTO,"An alternative book cover for ""Insights from Algorithms to Live By by Brian Christian and Tom Griffiths"". The cover is a dark blue background with white text. There is a circuit board pattern in the background. The text is arranged in a grid pattern.",16:10,2.0,private,102303790,default,,auto,
0022_2_an-alternative-book-cover-for-insights-f_PWCePg7kQZuXPL1qVtQikw_EKgGv88MSx2noeMdaqI7qA.png,"A alternative book cover for ""Insights†from†Algorithms †to†Live†By†by†Brian†Christian †and†Tom†Griffiths""",AUTO,"An alternative book cover for ""Insights†from†Algorithms †to†Live†By†by†Brian†Christian †and†Tom†Griffiths"". The cover is a collage of various algorithms represented as colorful geometric shapes. There are sorting algorithms (bubble sort, quicksort), search algorithms (binary search), and some other algorithms like the Fibonacci sequence and the golden ratio. The background is a gradient of blues, transitioning from a lighter blue at the top to a darker blue at the bottom. The text ""Insights†from†Algorithms †to†Live†By†by†Brian†Christian †and†Tom†Griffiths"" is placed at the bottom in white, modern font.",16:10,2.0,private,102303790,default,,auto,
0022_3_a-book-cover-with-the-title-insights-fro_Tvy60wKYSnSGHO2-l2aawg_EKgGv88MSx2noeMdaqI7qA_cover.png,"A alternative book cover for ""Insights†from†Algorithms †to†Live†By†by†Brian†Christian †and†Tom†Griffiths""",AUTO,"A book cover with the title ""Insights from Algorithms to Live By by Brian Christian and Tom Griffiths"". The background is a gradient of blue to purple. There are various algorithms, such as sorting and searching, represented by arrows and lines. There are also lightbulbs and hearts, representing ideas and emotions. The overall design is clean and minimalistic.",16:10,2.0,private,102303790,default,,auto,
0022_4_a-book-cover-illustration-with-the-title_UEtoR_3gSB2Xp8Zip5D-xQ_EKgGv88MSx2noeMdaqI7qA.png,"A alternative book cover for ""Insights†from†Algorithms †to†Live†By†by†Brian†Christian †and†Tom†Griffiths""",AUTO,"A book cover illustration with the title ""Insights from Algorithms to Live By by Brian Christian and Tom Griffiths"". There's a simple line drawing of an algorithm with many branches. Each branch ends with a circle. The branches are drawn in a way to resemble a tree. The background is light gray.",16:10,2.0,private,102303790,default,,auto,
0023_1_a-book-cover-with-the-title-insights-fro_1CTebiDFTzSiJZf6qbe9bw_b5txCCx0QPqoQTeGHsv5jw.png,"A alternative book cover for ""Insights†from†13†Things †Mentally †Strong†People†DonÄôt †Do†by†Amy†Morin""",AUTO,"A book cover with the title ""Insights from 13 Things Mentally Strong People Don't Do by Amy Morin"". The background is a dark blue gradient. There are 13 yellow stars scattered across the background. The author's name is written in white, bold text at the bottom.",16:10,2.0,private,991104901,default,,auto,
0023_2_a-book-cover-with-the-title-insights-fro_aHUvtdtaQ-y6ELyRKG8VTg_b5txCCx0QPqoQTeGHsv5jw.png,"A alternative book cover for ""Insights†from†13†Things †Mentally †Strong†People†DonÄôt †Do†by†Amy†Morin""",AUTO,"A book cover with the title ""Insights from 13 Things Mentally Strong People Don't Do"" by Amy Morin. The background is a gradient of blue to purple. There is a silhouette of a person with their hands raised above their head. The person is standing on a rocky terrain near the ocean. The waves are crashing against the rocks. The sky has a few clouds.",16:10,2.0,private,991104901,default,,auto,
0023_3_an-alternative-book-cover-illustration-f_imfiv6XDTTGakbpXlmTJIA_b5txCCx0QPqoQTeGHsv5jw_cover.png,"A alternative book cover for ""Insights†from†13†Things †Mentally †Strong†People†DonÄôt †Do†by†Amy†Morin""",AUTO,"An alternative book cover illustration for ""Insights from 13 Things Mentally Strong People Don't Do"" by Amy Morin. The image features a mountain with a steep climb, with a person hiking up the mountain. The person is wearing a backpack and has a walking stick. The sky is cloudy, with a few visible stars. The background is a dark blue sky with stars.",16:10,2.0,private,991104901,default,,auto,
0023_4_a-vector-illustration-of-a-book-cover-wi_qFUJYlwpRpKX4qvI_eQKOA_b5txCCx0QPqoQTeGHsv5jw.png,"A alternative book cover for ""Insights†from†13†Things †Mentally †Strong†People†DonÄôt †Do†by†Amy†Morin""",AUTO,"A vector illustration of a book cover with the title ""Insights from 13 Things Mentally Strong People Don't Do by Amy Morin"". There is a silhouette of a person with outstretched arms against a backdrop of mountains. The person's head is turned upwards, facing the sky. The mountains have a few trees and the sky is clear with a few clouds. The book title and author's name are written in bold, white font against a dark background.",16:10,2.0,private,991104901,default,,auto,
0024_1_an-alternative-book-cover-for-insights-f_LfZWeWGXQIaTEE1McC-f_w_Vlumo-bOTuKCzOAm_TiToA.png,"A alternative book cover for ""Insights†from†$100†Startup †&†100†Side†Hustles†by†Chris†Guillebeau""",AUTO,"An alternative book cover for ""Insights from $100 Startup & 100 Side Hustles by Chris Guillebeau"". The cover features a collage of various items and symbols related to entrepreneurship and side hustles, such as a laptop, a coffee cup, a key, a lightbulb, a coin, and a briefcase. The background is a gradient of blue to orange. The title and author's name are placed at the top and bottom of the cover, respectively, in white text.",16:10,2.0,private,562031497,default,,auto,
0024_2_a-book-cover-with-the-title-insights-fro_TLtKBt2VQaqVQe5sxWFVfg_Vlumo-bOTuKCzOAm_TiToA_cover.png,"A alternative book cover for ""Insights†from†$100†Startup †&†100†Side†Hustles†by†Chris†Guillebeau""",AUTO,"A book cover with the title ""Insights from $100 Startup & 100 Side Hustles"" by Chris Guillebeau. The background is a gradient of orange, yellow, and blue. There is a laptop with an open document and a smartphone displaying the app ""Notability"". There are also tools like a hammer, a wrench, and a pair of scissors. There is a speech bubble with the text ""Your ideas are worth sharing"".",16:10,2.0,private,562031497,default,,auto,
0024_3_an-alternative-book-cover-illustration-f_b5oMbl_zRxOZmmFcw5JA4Q_Vlumo-bOTuKCzOAm_TiToA.png,"A alternative book cover for ""Insights†from†$100†Startup †&†100†Side†Hustles†by†Chris†Guillebeau""",AUTO,"An alternative book cover illustration for ""Insights†from†$100†Startup †&†100†Side†Hustles†by†Chris†Guillebeau"". The background is a cityscape with buildings. There are arrows pointing to the book title and author's name. There are also icons of a dollar sign, a star, and a laptop. The icons are placed around the book title and author's name.",16:10,2.0,private,562031497,default,,auto,
0024_4_a-vintage-style-illustration-of-a-busy-s_qPTkDhaPRBO4u_GoqrCMMg_Vlumo-bOTuKCzOAm_TiToA.png,"A alternative book cover for ""Insights†from†$100†Startup †&†100†Side†Hustles†by†Chris†Guillebeau""",AUTO,"A vintage-style illustration of a busy street market. There are stalls selling various goods, including food, clothes, and accessories. The background contains a few buildings with unique architectural designs. There are also people walking around. The overall image has a warm, orange hue.",16:10,2.0,private,562031497,default,,auto,
0025_1_a-book-cover-with-the-title-insights-fro_-eRAsIEkTFuIjGu73j5G-Q__O60PmyKR9et7Kbh9IW03w.png,"A alternative book cover for ""Insights†from† Zero†to†One†by†Peter†Thiel""",AUTO,"A book cover with the title ""Insights†from† Zero†to†One†by†Peter†Thiel"". The background is a dark blue with small white stars. There is a white rocket ship blasting off from the ground. The rocket has a trail of smoke. The ground has footprints leading to the rocket. There is a white banner with the title of the book.",16:10,2.0,private,1202861481,default,,auto,
0025_2_an-alternative-book-cover-for-insights-f_UwKQ1UsXSrejH6mJTOVkPA__O60PmyKR9et7Kbh9IW03w.png,"A alternative book cover for ""Insights†from† Zero†to†One†by†Peter†Thiel""",AUTO,"An alternative book cover for ""Insights†from† Zero†to†One†by†Peter†Thiel"". The cover is a dark background with the title of the book in white, bold letters. Below the title, there is a quote in white, italicized text. Beneath the quote, there is the author's name in white, bold letters. There is a large, white ""0"" on the left side of the cover.",16:10,2.0,private,1202861481,default,,auto,
0025_3_a-alternative-book-cover-for-insights-fr_cgbN_tU9R3yjckIQFzYg2w__O60PmyKR9et7Kbh9IW03w.png,"A alternative book cover for ""Insights†from† Zero†to†One†by†Peter†Thiel""",AUTO,"A alternative book cover for ""Insights from Zero to One by Peter Thiel"". The cover is a dark background with a shining gold light bulb. There are two books with titles ""Zero to One"" and ""Insights from Zero to One"" in gold text. There is a small image of Peter Thiel in the bottom right corner.",16:10,2.0,private,1202861481,default,,auto,
0025_4_an-alternative-book-cover-illustration-f_rwoFJuFGTXWIjVxmbFNNog__O60PmyKR9et7Kbh9IW03w_cover.png,"A alternative book cover for ""Insights†from† Zero†to†One†by†Peter†Thiel""",AUTO,"An alternative book cover illustration for ""Insights†from† Zero†to†One†by†Peter†Thiel"". The cover features a blue circuit board with green and red lights. There are also yellow circuit lines connecting the green and red lights. A green circuit line is connected to a blue circuit line, which is connected to a red circuit line. The background is a light grey.",16:10,2.0,private,1202861481,default,,auto,
0026_1_a-book-cover-with-the-title-insights-fro_DeGC8aW4SuekhR3wC3OTyg_gpVUHArQRP6XxeztEIhVnw_cover.png,"A alternative book cover for ""Insights†from† Your†Best†Year†Ever†by†Michael†Hyatt""",AUTO,"A book cover with the title ""Insights†from† Your†Best†Year†Ever†by†Michael†Hyatt"". The cover is a collage of various images, including a sunrise, a clock, a stack of books, a light bulb, and a hand giving a thumbs up. The background is a gradient of orange and purple.",16:10,2.0,private,1916892941,default,,auto,
0026_2_a-book-cover-with-the-title-insights-fro_FfQksTW-RHKt3FpBpitO7g_gpVUHArQRP6XxeztEIhVnw.png,"A alternative book cover for ""Insights†from† Your†Best†Year†Ever†by†Michael†Hyatt""",AUTO,"A book cover with the title ""Insights†from†Your†Best†Year†Ever†by†Michael†Hyatt"". The background is a light blue gradient. There is a quote, ""Your†Best†Year†Ever†"", written in bold, orange letters. Below the title and quote, there is the author's name, ""Michael†Hyatt"", written in bold, blue letters.",16:10,2.0,private,1916892941,default,,auto,
0026_3_a-book-cover-with-a-background-of-a-sere_LI8XI2d7TLG5H7dHl5CT8A_gpVUHArQRP6XxeztEIhVnw.png,"A alternative book cover for ""Insights†from† Your†Best†Year†Ever†by†Michael†Hyatt""",AUTO,"A book cover with a background of a serene mountain landscape with a clear sky. There's a yellow box with the text ""Insights†from† Your†Best†Year†Ever†by†Michael†Hyatt"". The font and text color match the box's. There's a white circle on the top right corner.",16:10,2.0,private,1916892941,default,,auto,
0026_4_an-alternative-book-cover-illustration-f_q3suv_phSu-yzFBLZ5ZSfQ_gpVUHArQRP6XxeztEIhVnw.png,"A alternative book cover for ""Insights†from† Your†Best†Year†Ever†by†Michael†Hyatt""",AUTO,"An alternative book cover illustration for ""Insights†from† Your†Best†Year†Ever†by†Michael†Hyatt"". The cover features a year divided into 12 segments, each with a different symbol representing a month. There's a hand holding a pen, marking a point on the 11th month. There's a book with a pen resting on it. The background is a gradient of orange and blue.",16:10,2.0,private,1916892941,default,,auto,
0027_1_a-black-and-white-alternative-book-cover_-5NL9LnVQkeUhIBMwj8nIA_yFq_a1f4Rd6VEss1TlwFxQ.png,"A alternative book cover for ""Insights†from† Winning†by†Tim†Grover""",AUTO,"A black and white alternative book cover for ""Insights†from† Winning†by†Tim†Grover"". There's a silhouette of a large man lifting a smaller man above his head. The man being lifted has a shocked expression. Below the image, the title and author's name are written in bold, capital letters.",16:10,2.0,private,1250032060,default,,auto,
0027_2_a-book-cover-for-insights-from-winning-b_RGb2n6uKSzKYFZRMEGFkBg_yFq_a1f4Rd6VEss1TlwFxQ_cover.png,"A alternative book cover for ""Insights†from† Winning†by†Tim†Grover""",AUTO,"A book cover for ""Insights†from† Winning†by†Tim†Grover"" with a background of a basketball court. There is a basketball in the air, with a player in a red uniform about to catch it and a player in a green uniform about to block it. The foreground contains a basketball and a tennis ball. The title and author's name are in bold, white, capital letters against a dark background. The background has a subtle texture.",16:10,2.0,private,1250032060,default,,auto,
