filename,prompt,magic_prompt,magic_prompt_output,aspect_ratio,model,visibility,seed_number,rendering,negative_prompt,style,color_palette
0016_1_an-alternative-book-cover-for-people-man_M-ELQu8mRV-CVAOlp70O0g_nW0mDT_fSee0G6nINKB10g_cover.png," ""People Management Everything you need to know about managing and leading people at work""",AUTO,"An alternative book cover for ""People Management: Everything you need to know about managing and leading people at work"". The cover features a diverse group of people standing in a circle, holding hands. There is a tree with branches extending outwards, reaching towards the sky. The background is a serene forest. The text ""People Management"" is written in bold, modern font at the top. The subtitle ""Everything you need to know about managing and leading people at work"" is written in a smaller font below the main text.",16:10,2,private,516450570,default,,auto,
0016_2_a-book-cover-with-the-title-people-manag_OpCboNj-SDesXZmllQSu7A_nW0mDT_fSee0G6nINKB10g.png," ""People Management Everything you need to know about managing and leading people at work""",AUTO,"A book cover with the title ""People Management: Everything you need to know about managing and leading people at work"". The cover has a background of a diverse group of people with their hands raised. In the foreground, there's a lightbulb and a checklist. The overall design is clean and modern, with a combination of bold and subtle text.",16:10,2,private,516450570,default,,auto,
0016_3_a-vector-illustration-of-a-diverse-group_dzBSsAqARZ6FkSFiIOApYQ_nW0mDT_fSee0G6nINKB10g.png," ""People Management Everything you need to know about managing and leading people at work""",AUTO,"A vector illustration of a diverse group of people in a workplace setting. There is a person at the front of the room with a microphone. The room has a whiteboard, desks, and chairs. The background is a vibrant orange.",16:10,2,private,516450570,default,,auto,
0016_4_an-alternative-book-cover-illustration-f_xh90hWyQRlanXc7KMVpjnw_nW0mDT_fSee0G6nINKB10g.png," ""People Management Everything you need to know about managing and leading people at work""",AUTO,"An alternative book cover illustration for ""People Management: Everything you need to know about managing and leading people at work"". There's a large orange smiling face with a thought bubble containing a person managing a team of people. The background is a bright blue sky with white clouds. The text ""People Management"" is written in large, orange, curly letters above the smiling face, and the subtitle ""Everything you need to know about managing and leading people at work"" is written in smaller, orange text below the smiling face.",16:10,2,private,516450570,default,,auto,
0017_1_an-alternative-book-cover-for-panchatant_4zBMHJNJRJWroGyK1-XSww_tQcABK-8T1iN1IjTxgNIkQ.png," ""Panchatantra""",AUTO,"An alternative book cover for ""Panchatantra"" with a modern, abstract design. The background is a gradient of blue and purple hues. In the foreground, there is a large, orange, abstract shape with multiple smaller, blue circles within it. The title ""Panchatantra"" is written in large, white letters at the bottom. The author's name is written in smaller, white letters below the title.",16:10,2,private,1522280763,default,,auto,
0017_2_an-alternative-book-cover-for-panchatant_7q3CE2I1Sy6gRODHUN_v0w_tQcABK-8T1iN1IjTxgNIkQ.png," ""Panchatantra""",AUTO,"An alternative book cover for ""Panchatantra"" with a modern design. The cover has a gradient background with shades of blue and purple. There's a gold crown with five stars at the top. Below the crown, there's the title ""Panchatantra"" in gold, bold font. Beneath the title, there's a quote in a smaller gold font. At the bottom, there's a white rectangle with the text ""A collection of fables"" in black, italic font.",16:10,2,private,1522280763,default,,auto,
0017_3_an-alternative-book-cover-for-panchatant_8po3_VqCSWaOvio25uGkjw_tQcABK-8T1iN1IjTxgNIkQ.png," ""Panchatantra""",AUTO,"An alternative book cover for ""Panchatantra"" with a mix of modern and traditional elements. The cover is a collage of images, including a golden bird with many eyes, a fox with a mask, a lion with a crown, a monkey with a turban, and a donkey with a halo. There's also a magical tree with golden fruits and a lamp with a genie. The background is a deep blue. The title and author's name are in white, modern font at the top.",16:10,2,private,1522280763,default,,auto,
0017_4_an-illustration-of-a-book-cover-for-panc_MkVMrCq5SGyeN9nGVZnJ4w_tQcABK-8T1iN1IjTxgNIkQ_cover.png," ""Panchatantra""",AUTO,"An illustration of a book cover for ""Panchatantra"". The cover features a tree with multiple branches, each branch ending with a bird's nest. The nests contain birds of different species. The background is a serene landscape with mountains, water, and clouds. The overall image has a warm hue.",16:10,2,private,1522280763,default,,auto,
0018_1_a-book-cover-with-the-title-ordinary-sto_GTXMYvnBQcuQ0rNnUOiO6A_zb51xVZRRHmNhDvWHJFELg_cover.png," ""Ordinary Stocks Extra Ordinary Profits""",AUTO,"A book cover with the title ""Ordinary Stocks Extra Ordinary Profits"". The background is a bustling stock market with people trading stocks. There are stock market charts and graphs in the foreground. The overall color scheme is blue and white.",16:10,2,private,1336669525,default,,auto,
0018_2_a-cinematic-shot-of-a-man-in-a-suit-with_vdzuhd9RR1-xxrX109vANQ_zb51xVZRRHmNhDvWHJFELg.png," ""Ordinary Stocks Extra Ordinary Profits""",AUTO,"A cinematic shot of a man in a suit with his hand raised, standing in front of a large screen that displays stock market data. The background is a room filled with books and shelves. The lighting is warm.",16:10,2,private,1336669525,default,,auto,
0018_3_an-alternative-book-cover-illustration-f_xmGSudeCRFyUiZOC-w-89A_zb51xVZRRHmNhDvWHJFELg.png," ""Ordinary Stocks Extra Ordinary Profits""",AUTO,"An alternative book cover illustration for ""Ordinary Stocks Extra Ordinary Profits"". There's a businessman with a top hat and cane holding a golden stock certificate. The background is a city skyline with tall buildings. There are golden coins and a stock certificate falling from the sky. The text ""Ordinary Stocks Extra Ordinary Profits"" is written in gold at the top.",16:10,2,private,1336669525,default,,auto,
0018_4_an-alternative-book-cover-illustration-f_z-GLfmidSnmyJQL5ev-wtg_zb51xVZRRHmNhDvWHJFELg.png," ""Ordinary Stocks Extra Ordinary Profits""",AUTO,"An alternative book cover illustration for ""Ordinary Stocks Extra Ordinary Profits"". The cover features a bull and a bear statue in a marketplace. The bull and bear are wearing top hats. There are gold coins and stock certificates scattered around them. The background is a city skyline with tall buildings. The text is written in gold and is situated on a red banner below the images.",16:10,2,private,1336669525,default,,auto,
0019_1_an-alternative-book-cover-with-a-stock-m_Klij9CgyRDOunAU8mAIRTw_d3I5WxGrQlKdv8cZL051Yw_cover.png," ""Options Trading How to Turn Every Friday into Payday Using Weekly Options Generate Weekly Income in ALL Markets and Sleep WorryFree""",AUTO,"An alternative book cover with a stock market graph in the background and a smiling man in the foreground. The man is holding a suitcase filled with money. The title of the book is ""Options Trading: How to Turn Every Friday into Payday Using Weekly Options Generate Weekly Income in ALL Markets and Sleep Worry-Free"".",16:10,2,private,1505319267,default,,auto,
0019_2_an-alternative-book-cover-design-for-opt_gqdvG3g1SjyX1XjNK3w19Q_d3I5WxGrQlKdv8cZL051Yw.png," ""Options Trading How to Turn Every Friday into Payday Using Weekly Options Generate Weekly Income in ALL Markets and Sleep WorryFree""",AUTO,"An alternative book cover design for ""Options Trading How to Turn Every Friday into Payday Using Weekly Options Generate Weekly Income in ALL Markets and Sleep WorryFree"". The cover features a smiling man with a briefcase walking on water, with the background being a calm sea. The text is in bold, orange letters.",16:10,2,private,1505319267,default,,auto,
0019_3_a-stock-image-of-a-person-holding-a-smar_itQX03DDRs-CkjQeg2vBlw_d3I5WxGrQlKdv8cZL051Yw.png," ""Options Trading How to Turn Every Friday into Payday Using Weekly Options Generate Weekly Income in ALL Markets and Sleep WorryFree""",AUTO,A stock image of a person holding a smartphone with a scrolling news feed. The screen shows headlines about the stock market and financial news. The person is wearing a gray suit and a red tie. The background is a busy street with cars and buildings.,16:10,2,private,1505319267,default,,auto,
0019_4_an-alternative-book-cover-for-options-tr_sPL27TlBQMiikXzItC9TEQ_d3I5WxGrQlKdv8cZL051Yw.png," ""Options Trading How to Turn Every Friday into Payday Using Weekly Options Generate Weekly Income in ALL Markets and Sleep WorryFree""",AUTO,"An alternative book cover for ""Options Trading How to Turn Every Friday into Payday Using Weekly Options Generate Weekly Income in ALL Markets and Sleep WorryFree"". The cover features a businessperson with a relaxed posture, sitting on a couch. The couch is in a room with a large window. The room has a calming blue hue. The background is blurred, showing a cityscape. The text is written in large, bold letters, with a clean, modern font.",16:10,2,private,1505319267,default,,auto,
0020_1_a-book-cover-with-a-background-of-a-stoc_R_vySvdqQq2O5IkylZi3Cw_TL4NCy8FRiaOKq3Y7pPqWg_cover.png," ""Option Strategies with Adjustments The Nuts and Bolts of Option Trading""",AUTO,"A book cover with a background of a stock market graph with sharp upward and downward movements. The title ""Option Strategies with Adjustments: The Nuts and Bolts of Option Trading"" is written in bold, white text. Below the title, the author's name is written in smaller, white text. There's a small, orange, bull and bear icon on the bottom right corner, signifying the stock market.",16:10,2,private,67508729,default,,auto,
0020_2_an-alternative-book-cover-for-option-str_b3ASs3F6QtWzpvk_efGT3g_TL4NCy8FRiaOKq3Y7pPqWg.png," ""Option Strategies with Adjustments The Nuts and Bolts of Option Trading""",AUTO,"An alternative book cover for ""Option Strategies with Adjustments: The Nuts and Bolts of Option Trading"". The cover is a collage of different images related to option trading, including a binary option chart, a hand holding a smartphone with a stock trading app open, and a laptop screen displaying stock market data. There is a calculator and a pen near the laptop. The background is a gradient of blue and purple. The text is in white and is placed on a beige rectangle.",16:10,2,private,67508729,default,,auto,
0020_3_an-alternative-book-cover-illustration-f_bfdIva_ATFG-JHhfZ1GN4Q_TL4NCy8FRiaOKq3Y7pPqWg.png," ""Option Strategies with Adjustments The Nuts and Bolts of Option Trading""",AUTO,"An alternative book cover illustration for ""Option Strategies with Adjustments The Nuts and Bolts of Option Trading"". The illustration is of a man with a beard and glasses. He is wearing a suit and tie. He is standing in front of a chalkboard. The chalkboard has option trading formulas written on it. The background is a library.",16:10,2,private,67508729,default,,auto,
0020_4_an-alternative-book-cover-illustration-f_zv8yMk6MRzuMzAhS1dcYRw_TL4NCy8FRiaOKq3Y7pPqWg.png," ""Option Strategies with Adjustments The Nuts and Bolts of Option Trading""",AUTO,"An alternative book cover illustration for ""Option Strategies with Adjustments The Nuts and Bolts of Option Trading"". The image features a gear wheel made of currency bills spinning in the air over a table. There are various financial instruments, including bonds and stocks, placed on the table. The background is a beige wall.",16:10,2,private,67508729,default,,auto,
0021_1_a-book-cover-with-the-title-one-up-on-wa_1Dv_NudTR4SIN_DfxVEoSQ_U6dSaIL_Rk66BKAcQEeUpQ_cover.png," ""One Up on Wall Street How To Use What You Already Know To Make Money in the Market""",AUTO,"A book cover with the title ""One Up on Wall Street: How To Use What You Already Know To Make Money in the Market"". The background is a stock market graph with a rising trend. There is a hand holding a pointer finger up in the air. Below the title, there is the author's name, ""Peter Lynch"".",16:10,2,private,1262089232,default,,auto,
0021_2_a-vintage-style-book-cover-with-the-titl_6q5UGvuQRaWBZQaOgtJJ_A_U6dSaIL_Rk66BKAcQEeUpQ.png," ""One Up on Wall Street How To Use What You Already Know To Make Money in the Market""",AUTO,"A vintage-style book cover with the title ""One Up on Wall Street: How To Use What You Already Know To Make Money in the Market"". The background is a stock ticker with rising stock prices. There's a green arrow pointing upwards. The design has a gold border.",16:10,2,private,1262089232,default,,auto,
0021_3_a-book-cover-with-a-blue-background-ther_QdjwZLRsQmy_cy7-tZwiOA_U6dSaIL_Rk66BKAcQEeUpQ.png," ""One Up on Wall Street How To Use What You Already Know To Make Money in the Market""",AUTO,"A book cover with a blue background. There is a yellow speech bubble with the quote ""One up on Wall Street"". Below the speech bubble, there is the book title ""How To Use What You Already Know To Make Money in the Market"". The author's name, ""Peter Lynch"", is written in white text below the book title.",16:10,2,private,1262089232,default,,auto,
0021_4_an-illustration-of-a-man-with-a-green-ba_nIZZMpUrTqm8TPzFEGE7Fw_U6dSaIL_Rk66BKAcQEeUpQ.png," ""One Up on Wall Street How To Use What You Already Know To Make Money in the Market""",AUTO,"An illustration of a man with a green background. He is wearing a suit and tie, and is giving a thumbs up. The background contains a stock market chart with an upward trend. The text ""One Up on Wall Street How To Use What You Already Know To Make Money in the Market"" is written in white text at the bottom.",16:10,2,private,1262089232,default,,auto,
0022_1_a-photo-of-a-book-with-the-title-one-ind_HDLs2bphScengVt3mkpOjw_tt6WHqAMTySDVLEu1iWYHw_cover.png," ""One Indian Girl""",AUTO,"A photo of a book with the title ""One Indian Girl"". The background is a blurred photo of a bustling Indian street market with colorful stalls. There is a marigold flower resting on the book. The overall image has a warm hue.",16:10,2,private,954976767,default,,auto,
0022_2_a-digital-illustration-of-a-book-cover-f_ldNQSlJjRlSjGfissUBczQ_tt6WHqAMTySDVLEu1iWYHw.png," ""One Indian Girl""",AUTO,"A digital illustration of a book cover for ""One Indian Girl"". The cover features a young Indian girl with dark hair wearing a green dress with white polka dots. She has a pink bow in her hair. The background is a blurred image of a vibrant market with stalls and people. The font used for the title and author's name is bold and modern.",16:10,2,private,954976767,default,,auto,
0022_3_a-book-cover-with-the-title-one-indian-g_nzdkIB6ERW-iRJZIMCnjdA_tt6WHqAMTySDVLEu1iWYHw.png," ""One Indian Girl""",AUTO,"A book cover with the title ""One Indian Girl"". The background is a blurred image of a serene landscape with mountains, trees, and a body of water. The foreground is a wooden table with a teapot and cups. There is a green leaf on the table. The text ""Chetan Bhagat"" is written in white below the title.",16:10,2,private,954976767,default,,auto,
0022_4_an-illustration-of-a-book-cover-for-one-_tWuRgtrLQI2ACh8JbB2yzw_tt6WHqAMTySDVLEu1iWYHw.png," ""One Indian Girl""",AUTO,"An illustration of a book cover for ""One Indian Girl"". There is a young Indian girl with dark hair wearing a traditional bindi and a modern outfit. She is standing against a backdrop of the Indian flag.",16:10,2,private,954976767,default,,auto,
0023_1_a-dark-background-with-orange-text-that-_Cp-Q1V1_T_-7lXVjZrF0xA_bk4ZfKhpRT26WbEzMKuwXA_cover.png," ""One Hour Startup Toolkit Founders Agreement""",AUTO,"A dark background with orange text that says ""One Hour Startup Toolkit Founders Agreement"". There's a silhouette of two people shaking hands.",16:10,2,private,883041421,default,,auto,
0023_2_a-book-cover-with-a-dark-background-a-gl_MOy4WxzzSBGstCJNBm6yQA_bk4ZfKhpRT26WbEzMKuwXA.png," ""One Hour Startup Toolkit Founders Agreement""",AUTO,"A book cover with a dark background. A glowing light shines on the book title ""One Hour Startup Toolkit Founders Agreement"". The light illuminates the title and the author's name, ""Alex Blumberg"". The light also highlights a laptop screen with the text ""Founders Agreement"".",16:10,2,private,883041421,default,,auto,
0023_3_an-illustration-of-a-handshake-between-t_NVRXKRkmS6WtBu9ZknqZPQ_bk4ZfKhpRT26WbEzMKuwXA.png," ""One Hour Startup Toolkit Founders Agreement""",AUTO,"An illustration of a handshake between two diverse founders. The background is a modern office with a few plants. There's a laptop open with the text ""One Hour Startup Toolkit Founders Agreement"".",16:10,2,private,883041421,default,,auto,
0023_4_an-illustration-of-a-diverse-group-of-fo_vkCeaUzrS3GiICTZTUSZqg_bk4ZfKhpRT26WbEzMKuwXA.png," ""One Hour Startup Toolkit Founders Agreement""",AUTO,"An illustration of a diverse group of founders sitting around a table. Each founder is holding a piece of paper. The room has a wall with the text ""One Hour Startup Toolkit Founders Agreement"". There is a light bulb above the table.",16:10,2,private,883041421,default,,auto,
0024_1_an-alternative-book-cover-for-objective-_2F5J12maQBWLI7LKOXA6VA_1Nqfm-PsTw6k3V6MAASL1A.png," ""OBJECTIVE GENERAL KNOWLEDGE FOR ALL COMEPTITIVE EXAMS Your Comprehensive GK Guide by Prabhat Prakashan Team Best Competitive Exam Books""",AUTO,"An alternative book cover for ""OBJECTIVE GENERAL KNOWLEDGE FOR ALL COMEPTITIVE EXAMS Your Comprehensive GK Guide by Prabhat Prakashan Team Best Competitive Exam Books"". The cover is a collage of various images related to competitive exams. There are images of a calculator, a pen, a stopwatch, a globe, a book, and a trophy. The background is a gradient of blue and yellow. The text is in white and is placed at the bottom.",16:10,2,private,376076265,default,,auto,
0024_2_a-book-cover-with-the-title-objective-ge_Yq71D9VfR5u9KyQZEqwKnw_1Nqfm-PsTw6k3V6MAASL1A_cover.png," ""OBJECTIVE GENERAL KNOWLEDGE FOR ALL COMEPTITIVE EXAMS Your Comprehensive GK Guide by Prabhat Prakashan Team Best Competitive Exam Books""",AUTO,"A book cover with the title ""OBJECTIVE GENERAL KNOWLEDGE FOR ALL COMEPTITIVE EXAMS Your Comprehensive GK Guide by Prabhat Prakashan Team Best Competitive Exam Books"". The cover image is of a globe with various landmarks such as the Eiffel Tower, Statue of Liberty, and Taj Mahal. There are also images of a rocket, a tree, and a brain. The background is a gradient of blue and orange.",16:10,2,private,376076265,default,,auto,
0024_3_an-illustration-of-a-book-titled-objecti_raBUCr9-TI-3DKgtf3PLNQ_1Nqfm-PsTw6k3V6MAASL1A.png," ""OBJECTIVE GENERAL KNOWLEDGE FOR ALL COMEPTITIVE EXAMS Your Comprehensive GK Guide by Prabhat Prakashan Team Best Competitive Exam Books""",AUTO,"An illustration of a book titled ""OBJECTIVE GENERAL KNOWLEDGE FOR ALL COMEPTITIVE EXAMS Your Comprehensive GK Guide by Prabhat Prakashan Team Best Competitive Exam Books"". The book has a blue cover with the title and author's name written in white. There is a silhouette of a person with a graduation cap holding a book. The background is a gradient of blue and purple.",16:10,2,private,376076265,default,,auto,
0024_4_a-digital-illustration-of-a-book-cover-f_wKNepnHBTBaz64KqTApcuQ_1Nqfm-PsTw6k3V6MAASL1A.png," ""OBJECTIVE GENERAL KNOWLEDGE FOR ALL COMEPTITIVE EXAMS Your Comprehensive GK Guide by Prabhat Prakashan Team Best Competitive Exam Books""",AUTO,"A digital illustration of a book cover for ""OBJECTIVE GENERAL KNOWLEDGE FOR ALL COMEPTITIVE EXAMS Your Comprehensive GK Guide by Prabhat Prakashan Team Best Competitive Exam Books"". The cover features a globe with various continents and a map of India. There are also symbols representing India's culture, such as the Taj Mahal, a Bollywood movie, a curry dish, and a Bollywood actor. The background is a gradient of blue and orange. The title and author are written in bold, orange text at the top, with a smaller subtitle below.",16:10,2,private,376076265,default,,auto,
0025_1_a-book-cover-with-a-dark-background-and-_3Khdqk3STteIIN3v8wK62A_jctIFsyORLaMnmgs2DV6GA.png," ""Nudge The Final Edition""",AUTO,"A book cover with a dark background and a golden text that says ""Nudge: The Final Edition"". There's a golden nudge icon in the middle of the book.",16:10,2,private,1549858929,default,,auto,
0025_2_a-book-cover-with-a-black-background-and_O2eBx5o8RPSnPdWQuI97uQ_jctIFsyORLaMnmgs2DV6GA_cover.png," ""Nudge The Final Edition""",AUTO,"A book cover with a black background and white text that says ""Nudge: The Final Edition"". There is a white speech bubble with the text ""Get Nudge: The Final Edition"". There is a white hand holding a white card with the text ""Get Nudge: The Final Edition"". The card is placed on a wooden surface. The background has a subtle pattern.",16:10,2,private,1549858929,default,,auto,
0025_3_a-book-cover-with-the-title-nudge-the-fi_co2u9L8XQDmRuT5GglSoyw_jctIFsyORLaMnmgs2DV6GA.png," ""Nudge The Final Edition""",AUTO,"A book cover with the title ""Nudge The Final Edition"". There's an orange and blue checkered background. In the foreground, there's a light bulb with a tiny orange and blue checkered person inside it. There's a hand reaching out and pointing at the light bulb. The font used for the title is bold and orange. The author's name is written in smaller, blue text below the title.",16:10,2,private,1549858929,default,,auto,
0025_4_an-illustration-of-a-book-cover-for-nudg_rNe_YmBtRiea6QITSHXouw_jctIFsyORLaMnmgs2DV6GA.png," ""Nudge The Final Edition""",AUTO,"An illustration of a book cover for ""Nudge The Final Edition"". There's a hand nudging a person. The person is standing on a scale. The background is a room with a window, a lamp, and a plant. The overall image has a warm hue.",16:10,2,private,1549858929,default,,auto,
0026_1_an-alternative-book-cover-for-negotiatio_cgSiH5P9RcWeJMYjgwsxeA_o-wKHIPMT4ihx68FPA_Hyg.png," ""Negotiation  Conflict Management A Different Perspective""",AUTO,"An alternative book cover for ""Negotiation Conflict Management: A Different Perspective"". The cover is a photo of a person's hands holding a stone and a piece of paper. The stone is placed on top of the paper. The background is a wooden surface. The text of the book title and author is placed on a white banner below the photo.",16:10,2,private,1531372474,default,,auto,
0026_2_a-cover-art-for-the-book-negotiation-con_eEwKFFLQS4KJVzrvCbkVIQ_o-wKHIPMT4ihx68FPA_Hyg_cover.png," ""Negotiation  Conflict Management A Different Perspective""",AUTO,"A cover art for the book ""Negotiation Conflict Management A Different Perspective"". In the center, there's a man and a woman shaking hands. The man has a suit and tie, while the woman has a blouse and a necklace. They are standing in front of a cityscape with tall buildings. The background is a gradient of blue and purple. The text is white and placed at the bottom.",16:10,2,private,1531372474,default,,auto,
0026_3_an-illustration-of-a-man-and-a-woman-sha_tzUqVu8-TiSy4h142LohfA_o-wKHIPMT4ihx68FPA_Hyg.png," ""Negotiation  Conflict Management A Different Perspective""",AUTO,An illustration of a man and a woman shaking hands. The man is wearing a suit and has short hair. The woman is wearing a dress and has long hair. Both have their eyes closed. The background is a blurred image of a city.,16:10,2,private,1531372474,default,,auto,
0026_4_an-alternative-book-cover-illustration-f_yMG11a5WQYK69nn8e9l5TQ_o-wKHIPMT4ihx68FPA_Hyg.png," ""Negotiation  Conflict Management A Different Perspective""",AUTO,"An alternative book cover illustration for ""Negotiation Conflict Management A Different Perspective"". There's a hand holding a book with the title of the book. The background is a city skyline with tall buildings. There's a person with a thought bubble containing a lightbulb, symbolizing a new perspective.",16:10,2,private,1531372474,default,,auto,
0027_1_a-book-cover-with-the-title-navigating-t_McnPJ1KNRXKiFsjlALjF1A_BXFls_INRzKuYbunZ5jZDA.png," ""Navigating the Share Market Your Path to Financial Prosperity by Sudha Shrimali Stock market strategies and Technical analysis""",AUTO,"A book cover with the title ""Navigating the Share Market Your Path to Financial Prosperity by Sudha Shrimali Stock market strategies and Technical analysis"". There's a graph with a rising trend, symbolizing the growth in the stock market. The background is a city skyline with modern buildings.",16:10,2,private,34538576,default,,auto,
0027_2_an-alternative-book-cover-for-navigating_Pcd2xfFWQPqaiW8CEVTsUw_BXFls_INRzKuYbunZ5jZDA_cover.png," ""Navigating the Share Market Your Path to Financial Prosperity by Sudha Shrimali Stock market strategies and Technical analysis""",AUTO,"An alternative book cover for ""Navigating the Share Market: Your Path to Financial Prosperity by Sudha Shrimali"". The cover is a collage of stock market graphs, charts, and symbols. There's a compass on the top right corner. The background is a gradient of blue and purple. The book title and author's name are in white, with the subtitle below it in a lighter shade of blue.",16:10,2,private,34538576,default,,auto,
0027_3_an-illustration-of-a-book-cover-with-the_jTk6k3vPQqOs3C95UnQBMQ_BXFls_INRzKuYbunZ5jZDA.png," ""Navigating the Share Market Your Path to Financial Prosperity by Sudha Shrimali Stock market strategies and Technical analysis""",AUTO,"An illustration of a book cover with the title ""Navigating the Share Market: Your Path to Financial Prosperity by Sudha Shrimali"". The background contains a graph with an upward trend, representing stock market growth. There are also various financial symbols, such as a dollar sign and a stock chart. The overall design is clean and professional.",16:10,2,private,34538576,default,,auto,
0027_4_an-alternative-book-cover-illustration-f_s9kbaH-9TY2diKKLY6mryA_BXFls_INRzKuYbunZ5jZDA.png," ""Navigating the Share Market Your Path to Financial Prosperity by Sudha Shrimali Stock market strategies and Technical analysis""",AUTO,"An alternative book cover illustration for ""Navigating the Share Market Your Path to Financial Prosperity by Sudha Shrimali Stock market strategies and Technical analysis"". The illustration depicts a hand holding a smartphone with a stock market chart on the screen. The background is a city skyline with modern architecture. The overall image has a blue and orange color scheme.",16:10,2,private,34538576,default,,auto,
0028_1_a-book-cover-with-the-title-naval-ravika_LbJXEE5HQky57OEcheWwpw_acI83-chRgK0yb90YUymPw.png," ""Naval Ravikant Quotes Navalism""",AUTO,"A book cover with the title ""Naval Ravikant Quotes Navalism"" in bold, white letters. The background is a deep blue ocean with white waves. There's a ship sailing on the ocean. The ship has a white sail and a wooden structure. The overall design is minimalistic.",16:10,2,private,915140196,default,,auto,
0028_2_a-cover-for-the-book-naval-ravikant-quot_Tmz7SEcLSri7JzCOEQWsVg_acI83-chRgK0yb90YUymPw.png," ""Naval Ravikant Quotes Navalism""",AUTO,"A cover for the book ""Naval Ravikant Quotes Navalism"". The background is a navy blue color. There's a white circle with the title of the book and the author's name in black. There's a quote from the book in white letters, positioned diagonally. There's a navy blue and white logo with the initials ""NR"".",16:10,2,private,915140196,default,,auto,
0028_3_a-book-cover-with-the-title-naval-ravika_cPn877XvReW6kcYz9cWAkw_acI83-chRgK0yb90YUymPw.png," ""Naval Ravikant Quotes Navalism""",AUTO,"A book cover with the title ""Naval Ravikant Quotes Navalism"". The background is a navy blue color. There is a large, white text that says ""Naval Ravikant Quotes Navalism"". Below the title, there is a smaller, white text that says ""quoted by people who understand the world"". There is a navy blue circle with a white border around the title and quote.",16:10,2,private,915140196,default,,auto,
0028_4_a-vintage-style-illustration-of-a-ship-w_cqmbqT02RKO_hQ5zNf3udw_acI83-chRgK0yb90YUymPw_cover.png," ""Naval Ravikant Quotes Navalism""",AUTO,"A vintage-style illustration of a ship with a large mast sailing on the open sea, with a few seagulls flying above it. The sky is clear with a few clouds. The ocean is calm, with gentle waves. The background contains a horizon and a few islands. The overall image has a warm hue.",16:10,2,private,915140196,default,,auto,
0029_1_a-book-cover-with-a-vintage-style-the-ti_931KEKOnRcKe04qN2K7lMg_sUEbAohKR4WC38FjAKXnjw.png," ""Napoleon Hill  Think and Grow Rich""",AUTO,"A book cover with a vintage style. The title is ""Think and Grow Rich"" by Napoleon Hill. There is an image of a golden lamp with a flame on the left. The background is a deep blue gradient.",16:10,2,private,217108139,default,,auto,
0029_2_a-book-cover-with-a-dark-blue-background_G4pu_kePQvWum5Apy5IVDg_sUEbAohKR4WC38FjAKXnjw.png," ""Napoleon Hill  Think and Grow Rich""",AUTO,"A book cover with a dark blue background and white text that says ""Think and Grow Rich"" by Napoleon Hill. The text is positioned at the center of the page. There is a gold coin with the text ""In God We Trust"" on the left side of the page. A golden crown with a diamond is placed at the bottom right side of the page.",16:10,2,private,217108139,default,,auto,
0029_3_a-hand-drawn-illustration-of-napoleon-hi_S-vvnLZjQ7ODkeXtPXJM8w_sUEbAohKR4WC38FjAKXnjw_cover.png," ""Napoleon Hill  Think and Grow Rich""",AUTO,"A hand-drawn illustration of Napoleon Hill with a top hat and a cane. He is standing in front of a stone monument. The monument has the text ""Think and Grow Rich"". There are golden coins and a scroll with the text ""Think and Grow Rich"" at the base of the monument. The background is a serene landscape with trees and a body of water.",16:10,2,private,217108139,default,,auto,
0029_4_a-book-cover-with-the-text-think-and-gro_dMKAHnj3SEqRfhDX6ymxbg_sUEbAohKR4WC38FjAKXnjw.png," ""Napoleon Hill  Think and Grow Rich""",AUTO,"A book cover with the text ""Think and Grow Rich"" by Napoleon Hill. The background is a rich texture. There are golden coins and a green plant growing out of a pile of books. A crown and a lantern sit on the right.",16:10,2,private,217108139,default,,auto,
0030_1_an-alternative-book-cover-for-mynotes-on_RB3eOMPlTzOppklzaAkH2w_pw0tG8cGTqajSbILv6QA0Q.png," ""MyNotes on Good to Great Why Some Companies Make the Leap and Others Dont by Jim Collins""",AUTO,"An alternative book cover for ""MyNotes on Good to Great: Why Some Companies Make the Leap and Others Don't by Jim Collins"". The cover has a photo of a mountain range with a clear sky. There's a plane flying over the mountains. The text ""MyNotes on Good to Great: Why Some Companies Make the Leap and Others Don't"" is written in white, bold, and italicized font. Below the text, the author's name, ""Jim Collins"", is written in smaller, white font.",16:10,2,private,139681586,default,,auto,
0030_2_a-book-cover-with-the-title-mynotes-on-g_h4SPHzDaQt6IrCtsKzN64g_pw0tG8cGTqajSbILv6QA0Q.png," ""MyNotes on Good to Great Why Some Companies Make the Leap and Others Dont by Jim Collins""",AUTO,"A book cover with the title ""MyNotes on Good to Great: Why Some Companies Make the Leap and Others Don't"" by Jim Collins. The cover features a mountain range with a clear path leading to the summit. The path is lined with burning bushes, each with a gold star. At the base of the mountain, there's a small cabin. The background is a deep blue sky with a few clouds. The overall cover has a beige background.",16:10,2,private,139681586,default,,auto,
0030_3_an-alternative-book-cover-illustration-f_p63F8cQFRwCd-Ij2vbcBKQ_pw0tG8cGTqajSbILv6QA0Q_cover.png," ""MyNotes on Good to Great Why Some Companies Make the Leap and Others Dont by Jim Collins""",AUTO,"An alternative book cover illustration for ""MyNotes on Good to Great: Why Some Companies Make the Leap and Others Don't"" by Jim Collins. The illustration includes a mountain range with the text ""Good to Great"" at the bottom. There is a flying airplane above the mountain range. The background is a clear sky with a few clouds.",16:10,2,private,139681586,default,,auto,
